523,85.41742303
722,72.66989084
561,79.41638858
278,65.5822943
677,83.91612129
496,79.22703717
209,71.26178935
519,93.45418612
759,88.35220482
193,64.33621935
656,72.79867639
214,72.65874628
377,98.03755289
440,89.78207263
740,76.92397103
148,75.92154478
290,80.16816016
335,76.10058986
767,81.62860418
644,82.54487064
711,71.61844078
92,74.22000239
749,75.56373009
744,102.0981001
471,104.0474691
218,60.14364625
589,77.63973355
684,82.50028981
249,73.35357846
742,78.53836607
17,62.30630801
88,67.7887273
460,73.04974226
104,80.49614795
258,73.3948668
386,115.5107914
743,85.71684344
626,75.76308966
323,67.75599153
492,92.68119125
758,76.98451178
524,113.9467363
772,82.38569658
577,84.5392581
614,86.16249837
177,71.40813277
275,66.46933093
206,58.46373039
709,73.76811081
545,84.73888837
270,62.52967668
41,71.29008067
237,61.51005301
32,79.85526313
464,70.99776388
418,74.09570561
64,65.63077125
654,77.10085672
781,89.34485699
432,76.65664594
489,76.30331643
199,61.83164726
455,76.46190857
294,59.70668517
456,74.75807832
560,97.2566658
649,92.86961413
593,85.3843435
445,71.92574889
47,73.08587442
554,81.68055446
771,85.6994049
178,59.8019336
162,76.29908539
268,69.12710442
374,98.9812274
52,64.55801396
123,58.92904042
225,63.4595157
149,62.08760719
207,61.31166859
477,88.75190309
147,83.15572282
280,63.31736736
90,66.84667395
245,77.06249308
72,82.43777678
609,76.61759197
650,70.51994562
414,93.15645577
141,67.38884109
56,60.21831418
552,86.20476387
637,96.03531197
27,63.77894888
159,69.26559585
362,102.9870771
629,95.77868287
145,62.26614546
423,75.31811931
281,62.65532005
553,81.55571947
271,71.57825488
31,76.53591917
235,69.4140047
521,107.7928946
685,67.97298471
79,77.05593208
696,73.62478231
655,86.330355
776,80.04826191
574,87.51856925
534,80.91212028
273,61.75156607
264,71.94882448
211,68.99439883
361,85.59192198
28,59.93590762
313,70.04712192
617,86.30319497
681,79.23281285
168,73.18747774
98,72.68081969
513,97.9159243
66,85.42321649
756,111.7845721
659,92.39900649
716,71.90342245
63,60.65858749
44,69.52125691
664,80.84544753
474,76.58445334
733,75.22993836
292,87.4087148
317,73.50908113
720,69.69155058
318,64.48722683
30,56.10492482
661,68.58412275
437,77.02025781
203,63.91853084
452,75.33568112
451,82.53872963
295,79.45293679
242,65.31799627
276,64.29238307
96,79.57579789
697,77.95579865
421,74.22822147
167,69.23134626
111,65.83109015
108,66.81755433
511,74.89193357
706,68.27772231
724,88.95940478
282,77.1090259
517,84.66869192
320,75.74025218
65,78.96190944
175,67.10130953
210,58.4364752
59,64.52045219
80,64.51302185
470,86.02208147
533,89.20328786
565,92.0267314
774,80.98395869
704,72.49129004
135,70.05644065
487,70.11296771
732,70.35027452
619,82.17466384
728,72.04361856
174,60.45393095
238,76.7451692
53,61.56230875
504,88.83450642
651,98.91324912
25,60.10489633
54,60.67556667
158,66.68727111
62,82.34530643
73,64.24242544
365,76.58290585
304,81.73294373
39,57.63387292
640,79.21784777
260,66.32552736
490,93.39758406
648,76.65874677
409,82.26879251
415,98.99625871
37,74.01044765
342,78.8982299
395,83.00043784
274,82.71432801
244,66.02353564
291,65.53924158
346,76.36743203
188,67.27982619
680,87.68081737
101,69.23804148
91,64.15578345
407,98.10270587
633,77.40881112
127,58.90840569
213,60.37475606
735,92.38923528
128,63.0976489
364,86.79635074
698,74.47568434
597,80.86104363
337,68.06644638
16,69.13676555
142,60.32722815
573,87.01717714
628,90.57548013
373,92.23973968
495,82.41431396
512,112.7287776
737,93.43524001
122,58.71882604
777,87.31139463
236,73.01695583
181,68.21540478
666,68.01340662
380,90.32448323
75,80.08394929
259,72.56127849
505,107.7206404
671,81.52879489
297,86.99120177
353,90.11759696
246,80.11836013
110,64.29644963
544,94.83062229
683,67.89565787
480,72.83300079
307,65.25911509
688,83.08455827
312,70.64438545
164,59.18585181
349,76.91043017
494,72.89124249
9,61.36352752
483,72.29420916
331,63.61209763
566,84.98354056
327,82.43353285
401,90.52128051
180,81.64622023
531,76.99192419
433,75.39302341
692,69.79172345
712,71.5464103
572,77.92469771
350,93.83724826
425,75.19263446
465,79.5520573
691,82.91755853
391,85.21074408
775,77.56977348
408,96.17470747
727,74.188514
482,92.40762786
143,69.79030669
298,64.4322217
463,81.90233008
530,102.9078963
499,73.67839348
610,89.54225927
412,78.95474546
520,76.90539929
109,84.11248318
161,62.61259518
339,84.19680604
221,64.73346298
103,69.21861171
309,65.57926762
133,61.40423111
646,75.52191339
231,61.56622181
718,81.20536201
247,72.87165589
285,61.64019883
366,81.48503137
738,103.471711
347,68.87633537
653,77.29579165
608,92.48466731
61,66.17810079
60,61.77344718
137,80.63308888
189,62.76190395
606,81.0486707
299,70.60513228
745,88.4128697
144,85.04557824
475,81.17587084
277,63.11906772
703,89.64839102
603,78.04552537
670,93.6914478
343,78.46832364
26,81.66060824
763,81.42123553
567,78.204983
256,65.06863257
730,73.16998685
592,94.56230983
267,66.11193804
498,85.08834077
746,89.58644129
67,63.23386779
192,61.64338047
345,69.57563426
165,59.71318041
387,95.14984126
36,66.65501644
20,65.39801457
436,72.31502992
321,66.83069479
714,72.51520483
250,69.06227078
747,86.88869259
454,81.96131109
539,90.70788701
518,80.5337485
611,79.42278555
549,87.97529568
83,61.49580843
570,77.40958587
693,77.13058702
424,82.62934855
179,59.13175776
541,92.80281005
638,74.43211351
77,65.35525333
223,66.23250238
587,80.29926969
458,78.55007204
641,80.19757714
507,81.22376187
215,79.57895831
595,95.77271666
435,73.75066524
69,66.83949306
182,63.51410522
528,92.60759737
700,68.78566501
580,83.07090188
768,80.38929929
532,82.24596765
195,74.68004186
467,87.00620387
398,76.82676188
116,71.5093773
665,69.88349841
672,91.49136537
761,91.09208448
583,93.14268666
596,78.47407728
713,79.17509523
442,86.26081067
166,62.31637528
310,75.46361602
196,68.64747553
205,71.89981823
658,71.33831711
360,78.57697824
351,71.19866907
708,69.59054287
642,71.6116784
765,79.83246212
584,78.51636086
239,67.034192
551,81.46926199
647,68.55414174
686,92.01882079
602,86.06516885
42,65.42726242
569,78.82065815
447,72.72154273
352,83.40438014
286,76.8207197
94,79.49051383
46,60.44815629
542,97.81105767
117,62.45728235
269,65.60892066
739,79.92868471
434,76.5184257
590,104.285865
762,95.12986644
736,81.75242668
5,63.74247352
556,86.58157582
526,90.38706173
500,78.95958394
481,89.47267614
389,104.4020588
618,73.24926133
538,83.24174142
82,64.62155512
102,78.61329172
484,87.42630113
219,70.73352971
558,103.6853215
172,58.25375832
367,76.21732741
140,67.67047818
232,60.67950031
625,94.50980135
359,72.608277
58,60.36282792
253,66.18296091
81,69.82822638
257,72.85614301
546,88.21772073
694,85.04115606
430,101.0768099
43,77.40606304
151,74.90297814
726,84.96457106
462,94.12875222
150,63.22803057
334,69.30505162
535,80.63113948
469,73.55389542
248,69.17639979
216,61.9045627
22,57.08480741
506,79.2953194
537,85.05160686
687,67.94146058
229,73.90320407
105,72.08596871
40,59.22555354
581,92.18320191
616,106.4424176
729,73.33782741
509,100.7480968
734,97.38758599
243,63.36819526
154,63.91724221
725,79.17589328
778,92.52779708
536,99.88227112
607,81.15437771
340,74.18396083
371,83.58908105
525,82.77026639
138,82.86417932
717,73.33647962
431,86.78833664
191,77.89472728
301,61.96376867
413,79.19138853
578,84.26265578
466,99.50322052
252,76.29992081
576,107.0482761
453,95.85715934
422,81.3898622
586,89.37105448
515,96.11959198
472,81.3421473
329,74.71318341
673,78.51850117
251,69.24583198
485,75.66549549
131,82.40111919
300,76.77816332
348,72.45603608
594,94.84654701
324,64.67265858
760,78.55419211
605,98.26027042
372,110.5484558
479,92.08996909
634,82.44287933
721,71.00598645
107,65.96726883
529,78.43903134
450,99.04124494
429,85.70453726
660,68.17442109
176,74.1298761
95,61.52554374
76,70.2896041
394,106.9775003
585,93.77404653
4,58.43791338
315,86.76948189
588,103.4411081
428,80.64888266
328,66.22260106
284,70.14509898
601,87.51590959
381,89.12323475
766,79.54508168
121,62.13221972
355,72.48930575
502,91.38459884
522,86.11913206
197,79.05753928
370,85.89451055
204,67.82495618
283,62.74449211
750,88.44551433
448,91.77534457
486,75.95997781
194,60.61387357
311,84.30323246
707,83.23968889
392,95.43345316
118,76.82156815
476,86.88390977
468,79.93993701
741,89.47056728
503,79.78713947
751,101.8900441
604,90.24684297
100,82.64489449
405,74.95743367
261,68.60840903
71,64.72452479
222,69.4447919
74,67.50661796
202,68.10876813
